"","GeneID","F_olivaceous_BW_1.quant","F_olivaceous_BW_2.quant","F_olivaceous_BW_3.quant","F_olivaceous_FW_1.quant","F_olivaceous_FW_2.quant","F_olivaceous_FW_3.quant","F_olivaceous_transfer_1.quant","F_olivaceous_transfer_2.quant","baseMean_TR_v_FW","log2FC_TR_v_FW","lfcSE_TR_v_FW","stat_TR_v_FW","pvalue_TR_v_FW","padj_TR_v_FW","baseMean_TR_v_BW","log2FC_TR_v_BW","lfcSE_TR_v_BW","stat_TR_v_BW","pvalue_TR_v_BW","padj_TR_v_BW","Trinity_contigID","Trinity_gene","dammit_ID","NCBI_Fhet"
"95521","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i9","TRINITY_DN127703_c0_g4","Transcript_243968","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95522","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i6","TRINITY_DN127703_c0_g4","Transcript_243965","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95523","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i8","TRINITY_DN127703_c0_g4","Transcript_243967","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95524","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i16","TRINITY_DN127703_c0_g4_","Transcript_243975","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95525","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i19","TRINITY_DN127703_c0_g4_","Transcript_243978","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95526","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i10","TRINITY_DN127703_c0_g4_","Transcript_243969","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95527","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i12","TRINITY_DN127703_c0_g4_","Transcript_243971","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95528","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i13","TRINITY_DN127703_c0_g4_","Transcript_243972","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95529","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i2","TRINITY_DN127703_c0_g4","Transcript_243961","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95530","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i25","TRINITY_DN127703_c0_g4_","Transcript_243984","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95531","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i22","TRINITY_DN127703_c0_g4_","Transcript_243981","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95532","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i4","TRINITY_DN127703_c0_g4","Transcript_243963","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95533","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i9","TRINITY_DN127703_c0_g4","Transcript_243968","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95534","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g1_i6","TRINITY_DN127703_c0_g1","Transcript_243949","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95535","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i8","TRINITY_DN127703_c0_g4","Transcript_243967","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95536","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i13","TRINITY_DN127703_c0_g4_","Transcript_243972","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95537","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i5","TRINITY_DN127703_c0_g4","Transcript_243964","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95538","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i20","TRINITY_DN127703_c0_g4_","Transcript_243979","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95539","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i21","TRINITY_DN127703_c0_g4_","Transcript_243980","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95540","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i6","TRINITY_DN127703_c0_g4","Transcript_243965","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95541","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i11","TRINITY_DN127703_c0_g4_","Transcript_243970","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95542","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g1_i4","TRINITY_DN127703_c0_g1","Transcript_243947","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95543","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i7","TRINITY_DN127703_c0_g4","Transcript_243966","gi|831483241|ref|XP_012733901.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95544","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i7","TRINITY_DN127703_c0_g4","Transcript_243966","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95545","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i6","TRINITY_DN127703_c0_g4","Transcript_243965","gi|831483238|ref|XP_012733893.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95546","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g1_i4","TRINITY_DN127703_c0_g1","Transcript_243947","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95547","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g1_i14","TRINITY_DN127703_c0_g1_","Transcript_243957","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
"95548","ENSXMAP00000011033","894.105291808178","862.125334377158","772.671852693785","1025.16781929083","989.159234577579","986.932375796153","1016.28114271978","1105.96140446387",956.550556965917,0.0801644314106047,0.111581665214917,0.718437310074201,0.472487688772755,0.783041083342676,956.550556965917,0.330141517058065,0.110448319999763,2.98910401768695,0.00279796860864338,0.0431951212299726,"TRINITY_DN127703_c0_g4_i18","TRINITY_DN127703_c0_g4_","Transcript_243977","gi|831483235|ref|XP_012733885.1| PREDICTED: trafficking protein particle complex subunit 11 [Fundulus heteroclitus]"
